Code,Symbol,Name,Market,Sector
013000.KS,013000,세우글로벌,KOSPI,기타 전문 도매업
012330.KS,012330,현대모비스,KOSPI,자동차 신품 부품 제조업
001390.KS,001390,KG케미칼,KOSPI,기초 화학물질 제조업
009320.KS,009320,아진전자부품,KOSPI,자동차 신품 부품 제조업
001450.KS,001450,현대해상,KOSPI,보험업
005440.KS,005440,현대지에프홀딩스,KOSPI,기타 금융업
015760.KS,015760,한국전력공사,KOSPI,전기업
015760.KS,015760,한국전력공사,KOSPI,전기업
007690.KS,007690,국도화학,KOSPI,기초 화학물질 제조업
006280.KS,006280,녹십자,KOSPI,의약품 제조업
009160.KS,009160,SIMPAC,KOSPI,1차 철강 제조업
008600.KS,008600,윌비스,KOSPI,생활용품 도매업
015230.KS,015230,대창단조,KOSPI,자동차 신품 부품 제조업
007160.KS,007160,사조산업,KOSPI,수산물 가공 및 저장 처리업
014130.KS,014130,한익스프레스,KOSPI,도로 화물 운송업
008040.KS,008040,사조동아원,KOSPI,"곡물가공품, 전분 및 전분제품 제조업"
009140.KS,009140,경인전자,KOSPI,전자부품 제조업
009580.KS,009580,무림P&P,KOSPI,"펄프, 종이 및 판지 제조업"
014990.KS,014990,인디에프,KOSPI,봉제의복 제조업
013570.KS,013570,디와이,KOSPI,기타 금융업
003610.KS,003610,방림,KOSPI,직물직조 및 직물제품 제조업
015590.KS,015590,DKME,KOSPI,일반 목적용 기계 제조업
014680.KS,014680,한솔케미칼,KOSPI,기초 화학물질 제조업
010820.KS,010820,퍼스텍,KOSPI,무기 및 총포탄 제조업
019570.KQ,019570,플루토스,KOSDAQ,신탁업 및 집합투자업
006040.KS,006040,동원산업,KOSPI,기타 금융업
008060.KS,008060,대덕,KOSPI,기타 금융업
003680.KS,003680,한성기업,KOSPI,수산물 가공 및 저장 처리업
006920.KQ,006920,모헨즈,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
015020.KS,015020,이스타코,KOSPI,부동산 임대 및 공급업
011280.KS,011280,태림포장,KOSPI,"골판지, 종이 상자 및 종이용기 제조업"
002310.KS,002310,아세아제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업"
010660.KS,010660,화천기계,KOSPI,특수 목적용 기계 제조업
011150.KS,011150,CJ씨푸드,KOSPI,기타 식품 제조업
001770.KS,001770,SHD,KOSPI,1차 철강 제조업
018470.KS,018470,조일알미늄,KOSPI,1차 비철금속 제조업
005850.KS,005850,에스엘,KOSPI,자동차 신품 부품 제조업
009970.KS,009970,영원무역홀딩스,KOSPI,기타 금융업
003850.KS,003850,보령,KOSPI,의약품 제조업
008250.KS,008250,이건산업,KOSPI,나무제품 제조업
012690.KS,012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업
006370.KS,006370,대구백화점,KOSPI,종합 소매업
006980.KS,006980,우성,KOSPI,"곡물가공품, 전분 및 전분제품 제조업"
002920.KS,002920,유성기업,KOSPI,자동차 신품 부품 제조업
002220.KS,002220,한일철강,KOSPI,1차 철강 제조업
002450.KS,002450,삼익악기,KOSPI,악기 제조업
002460.KS,002460,HS화성,KOSPI,건물 건설업
007340.KS,007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업
000890.KS,000890,보해양조,KOSPI,알코올음료 제조업
000890.KS,000890,보해양조,KOSPI,알코올음료 제조업
001290.KS,001290,상상인증권,KOSPI,금융 지원 서비스업
003010.KS,003010,혜인,KOSPI,기계장비 및 관련 물품 도매업
014280.KS,014280,금강공업,KOSPI,1차 철강 제조업
009810.KS,009810,플레이그램,KOSPI,기타 전문 도매업
008730.KS,008730,율촌화학,KOSPI,플라스틱제품 제조업
009270.KS,009270,신원,KOSPI,봉제의복 제조업
004140.KS,004140,동방,KOSPI,기타 운송관련 서비스업
002960.KS,002960,한국쉘석유,KOSPI,석유 정제품 제조업
003000.KS,003000,부광약품,KOSPI,의약품 제조업
005810.KS,005810,풍산홀딩스,KOSPI,기타 금융업
001270.KS,001270,부국증권,KOSPI,금융 지원 서비스업
012200.KS,012200,계양전기,KOSPI,일반 목적용 기계 제조업
004710.KS,004710,한솔테크닉스,KOSPI,전자부품 제조업
016610.KS,016610,DB증권,KOSPI,금융 지원 서비스업
008930.KS,008930,한미사이언스,KOSPI,기타 금융업
005500.KS,005500,삼진제약,KOSPI,의약품 제조업
005490.KS,005490,POSCO홀딩스,KOSPI,1차 철강 제조업
002410.KS,002410,범양건영,KOSPI,건물 건설업
005690.KS,005690,파미셀,KOSPI,전자부품 제조업
001230.KS,001230,동국홀딩스,KOSPI,기타 금융업
006340.KS,006340,대원전선,KOSPI,절연선 및 케이블 제조업
005950.KS,005950,이수화학,KOSPI,기초 화학물질 제조업
016360.KS,016360,삼성증권,KOSPI,금융 지원 서비스업
002810.KS,002810,삼영무역,KOSPI,기타 전문 도매업
001750.KS,001750,한양증권,KOSPI,금융 지원 서비스업
011780.KS,011780,금호석유화학,KOSPI,기초 화학물질 제조업
003470.KS,003470,유안타증권,KOSPI,금융 지원 서비스업
002620.KS,002620,제일파마홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업
015260.KS,015260,에이엔피,KOSPI,전자부품 제조업
009460.KS,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업"
005720.KS,005720,넥센,KOSPI,고무제품 제조업
006660.KS,006660,삼성공조,KOSPI,자동차 신품 부품 제조업
004490.KS,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업
011000.KS,011000,진원생명과학,KOSPI,의약품 제조업
009310.KS,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업
010100.KS,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업
005070.KS,005070,코스모신소재,KOSPI,기타 화학제품 제조업
004830.KS,004830,덕성,KOSPI,플라스틱제품 제조업
001720.KS,001720,신영증권,KOSPI,금융 지원 서비스업
001200.KS,001200,유진증권,KOSPI,금융 지원 서비스업
003460.KS,003460,유화증권,KOSPI,금융 지원 서비스업
011700.KS,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업
005420.KS,005420,코스모화학,KOSPI,기타 화학제품 제조업
000500.KS,000500,가온전선,KOSPI,절연선 및 케이블 제조업
010950.KS,010950,S-Oil,KOSPI,석유 정제품 제조업
012450.KS,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업"
011230.KS,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업
004020.KS,004020,현대제철,KOSPI,1차 철강 제조업
004770.KS,004770,써니전자,KOSPI,전자부품 제조업
004560.KS,004560,현대비앤지스틸,KOSPI,1차 철강 제조업
006090.KS,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업
003530.KS,003530,한화투자증권,KOSPI,금융 지원 서비스업
009470.KS,009470,삼화전기,KOSPI,전자부품 제조업
001510.KS,001510,SK증권,KOSPI,금융 지원 서비스업
010770.KS,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업
007110.KS,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업"
016380.KS,016380,KG스틸,KOSPI,1차 철강 제조업
010780.KS,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
002360.KS,002360,SH에너지화학,KOSPI,기초 화학물질 제조업
003830.KS,003830,대한화섬,KOSPI,화학섬유 제조업
007810.KS,007810,코리아써키트,KOSPI,전자부품 제조업
004170.KS,004170,신세계,KOSPI,종합 소매업
010060.KS,010060,OCI홀딩스,KOSPI,기타 금융업
000520.KS,000520,삼일제약,KOSPI,의약품 제조업
006490.KS,006490,프리티,KOSPI,전기 통신업
003120.KS,003120,일성아이에스,KOSPI,의약품 제조업
000720.KS,000720,현대건설,KOSPI,토목 건설업
002710.KS,002710,TCC스틸,KOSPI,1차 철강 제조업
003060.KS,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업
007700.KS,007700,F&F 홀딩스,KOSPI,기타 금융업
008700.KS,008700,아남전자,KOSPI,영상 및 음향기기 제조업
006360.KS,006360,GS건설,KOSPI,건물 건설업
006110.KS,006110,삼아알미늄,KOSPI,1차 비철금속 제조업
006200.KS,006200,한국전자홀딩스,KOSPI,기타 금융업
006400.KS,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업
009150.KS,009150,삼성전기,KOSPI,전자부품 제조업
005960.KS,005960,동부건설,KOSPI,토목 건설업
009070.KS,009070,케이씨티시,KOSPI,도로 화물 운송업
003070.KS,003070,코오롱글로벌,KOSPI,토목 건설업
005180.KS,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업
005250.KS,005250,녹십자홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업
000480.KS,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업"
000480.KS,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업"
004310.KS,004310,현대약품,KOSPI,의약품 제조업
003920.KS,003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업
008350.KS,008350,남선알미늄,KOSPI,1차 비철금속 제조업
003350.KS,003350,한국화장품제조,KOSPI,기타 화학제품 제조업
011760.KS,011760,현대코퍼레이션,KOSPI,상품 종합 도매업
006260.KS,006260,LS,KOSPI,기타 금융업
001740.KS,001740,SK네트웍스,KOSPI,기타 전문 도매업
002100.KS,002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업"
004870.KS,004870,티웨이홀딩스,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
007590.KS,007590,동방아그로,KOSPI,"비료, 농약 및 살균, 살충제 제조업"
004430.KS,004430,송원산업,KOSPI,기타 화학제품 제조업
002780.KS,002780,진흥기업,KOSPI,토목 건설업
004090.KS,004090,한국석유공업,KOSPI,기타 비금속 광물제품 제조업
000650.KS,000650,천일고속,KOSPI,육상 여객 운송업
000430.KS,000430,대원강업,KOSPI,자동차 신품 부품 제조업
001080.KS,001080,만호제강,KOSPI,1차 철강 제조업
004700.KS,004700,조광피혁,KOSPI,"가죽, 가방 및 유사제품 제조업"
004360.KS,004360,세방,KOSPI,도로 화물 운송업
008970.KS,008970,KBI동양철관,KOSPI,1차 철강 제조업
002880.KS,002880,디와이에이,KOSPI,자동차 신품 부품 제조업
002880.KS,002880,디와이에이,KOSPI,자동차 신품 부품 제조업
001260.KS,001260,남광토건,KOSPI,토목 건설업
005680.KS,005680,삼영전자공업,KOSPI,전자부품 제조업
005800.KS,005800,신영와코루,KOSPI,봉제의복 제조업
002630.KS,002630,오리엔트바이오,KOSPI,의약품 제조업
001550.KS,001550,조비,KOSPI,"비료, 농약 및 살균, 살충제 제조업"
005430.KS,005430,한국공항,KOSPI,기타 운송관련 서비스업
004910.KS,004910,조광페인트,KOSPI,기타 화학제품 제조업
003080.KS,003080,SB성보,KOSPI,"비료, 농약 및 살균, 살충제 제조업"
004690.KS,004690,삼천리,KOSPI,연료용 가스 제조 및 배관공급업
002600.KS,002600,조흥,KOSPI,기타 식품 제조업
001570.KS,001570,금양,KOSPI,기초 화학물질 제조업
003960.KS,003960,사조대림,KOSPI,수산물 가공 및 저장 처리업
002070.KS,002070,비비안,KOSPI,봉제의복 제조업
003570.KS,003570,SNT다이내믹스,KOSPI,자동차 신품 부품 제조업
004960.KS,004960,한신공영,KOSPI,건물 건설업
004370.KS,004370,농심,KOSPI,기타 식품 제조업
003720.KS,003720,삼영,KOSPI,플라스틱제품 제조업
004980.KS,004980,성신양회,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
004970.KS,004970,신라교역,KOSPI,어로 어업
002870.KS,002870,신풍,KOSPI,기타 전문 도매업
001630.KS,001630,종근당홀딩스,KOSPI,의약품 제조업
005740.KS,005740,크라운해태홀딩스,KOSPI,기타 금융업
002390.KS,002390,한독,KOSPI,의약품 제조업
001380.KS,001380,SG글로벌,KOSPI,자동차 신품 부품 제조업
006120.KS,006120,SK디스커버리,KOSPI,기타 금융업
007540.KS,007540,샘표,KOSPI,기타 금융업
003280.KS,003280,흥아해운,KOSPI,해상 운송업
001250.KS,001250,GS글로벌,KOSPI,상품 종합 도매업
002990.KS,002990,금호건설,KOSPI,건물 건설업
002990.KS,002990,금호건설,KOSPI,건물 건설업
001470.KS,001470,삼부토건,KOSPI,토목 건설업
001820.KS,001820,삼화콘덴서공업,KOSPI,전자부품 제조업
001020.KS,001020,페이퍼코리아,KOSPI,"펄프, 종이 및 판지 제조업"
001520.KS,001520,동양,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
000880.KS,000880,한화,KOSPI,기타 화학제품 제조업
001060.KS,001060,JW중외제약,KOSPI,의약품 제조업
000670.KS,000670,영풍,KOSPI,1차 비철금속 제조업
001340.KS,001340,PKC,KOSPI,기초 화학물질 제조업
000180.KS,000180,성창기업지주,KOSPI,회사 본부 및 경영 컨설팅 서비스업
005110.KS,005110,한창,KOSPI,기계장비 및 관련 물품 도매업
004450.KS,004450,삼화왕관,KOSPI,기타 금속 가공제품 제조업
000040.KS,000040,KR모터스,KOSPI,그외 기타 운송장비 제조업
002240.KS,002240,고려제강,KOSPI,1차 철강 제조업
004100.KS,004100,태양금속공업,KOSPI,자동차 신품 부품 제조업
002820.KS,002820,SUN&L,KOSPI,플라스틱제품 제조업
004840.KS,004840,DRB동일,KOSPI,고무제품 제조업
002350.KS,002350,넥센타이어,KOSPI,고무제품 제조업
004060.KS,004060,SG세계물산,KOSPI,상품 종합 도매업
004000.KS,004000,롯데정밀화학,KOSPI,기초 화학물질 제조업
000020.KS,000020,동화약품,KOSPI,의약품 제조업
000210.KS,000210,DL,KOSPI,기초 화학물질 제조업
001120.KS,001120,LX인터내셔널,KOSPI,상품 중개업
002720.KS,002720,국제약품,KOSPI,의약품 제조업
003240.KS,003240,태광산업,KOSPI,화학섬유 제조업
005030.KS,005030,부산주공,KOSPI,자동차 신품 부품 제조업
000590.KS,000590,CS홀딩스,KOSPI,기타 금융업
000990.KS,000990,DB하이텍,KOSPI,반도체 제조업
006570.KS,006570,대림통상,KOSPI,기타 금속 가공제품 제조업
000220.KS,000220,유유제약,KOSPI,의약품 제조업
000860.KS,000860,강남제비스코,KOSPI,기타 화학제품 제조업
003540.KS,003540,대신증권,KOSPI,금융 지원 서비스업
005940.KS,005940,NH투자증권,KOSPI,금융 지원 서비스업
006800.KS,006800,미래에셋증권,KOSPI,금융 지원 서비스업
002700.KS,002700,신일전자,KOSPI,기계장비 및 관련 물품 도매업
001360.KS,001360,삼성제약,KOSPI,의약품 제조업
000810.KS,000810,삼성화재해상보험,KOSPI,보험업
003230.KS,003230,삼양식품,KOSPI,기타 식품 제조업
000370.KS,000370,한화손해보험,KOSPI,보험업
008260.KS,008260,NI스틸,KOSPI,1차 철강 제조업
000230.KS,000230,일동홀딩스,KOSPI,의약품 제조업
000490.KS,000490,대동,KOSPI,특수 목적용 기계 제조업
001800.KS,001800,오리온홀딩스,KOSPI,기타 금융업
004540.KS,004540,깨끗한나라,KOSPI,"펄프, 종이 및 판지 제조업"
001420.KS,001420,태원물산,KOSPI,자동차 신품 부품 제조업
002020.KS,002020,코오롱,KOSPI,기타 금융업
005930.KS,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업
000300.KS,000300,DH오토넥스,KOSPI,자동차 신품 부품 제조업
001460.KS,001460,BYC,KOSPI,봉제의복 제조업
003620.KS,003620,KG모빌리티,KOSPI,자동차용 엔진 및 자동차 제조업
005610.KS,005610,삼립,KOSPI,기타 식품 제조업
000540.KS,000540,흥국화재,KOSPI,보험업
007570.KS,007570,일양약품,KOSPI,의약품 제조업
002320.KS,002320,한진,KOSPI,도로 화물 운송업
002200.KS,002200,한국수출포장공업,KOSPI,"골판지, 종이 상자 및 종이용기 제조업"
005380.KS,005380,현대자동차,KOSPI,자동차용 엔진 및 자동차 제조업
005360.KS,005360,모나미,KOSPI,생활용품 도매업
009830.KS,009830,한화솔루션,KOSPI,기초 화학물질 제조업
002030.KS,002030,아세아,KOSPI,회사 본부 및 경영 컨설팅 서비스업
006380.KS,006380,카프로,KOSPI,기초 화학물질 제조업
004990.KS,004990,롯데지주,KOSPI,기타 금융업
001070.KS,001070,대한방직,KOSPI,직물직조 및 직물제품 제조업
004410.KS,004410,서울식품공업,KOSPI,기타 식품 제조업
000680.KS,000680,LS네트웍스,KOSPI,상품 종합 도매업
001210.KS,001210,금호전기,KOSPI,전구 및 조명장치 제조업
000140.KS,000140,하이트진로홀딩스,KOSPI,기타 금융업
000320.KS,000320,노루홀딩스,KOSPI,기타 금융업
000270.KS,000270,기아,KOSPI,자동차용 엔진 및 자동차 제조업
004800.KS,004800,효성,KOSPI,기타 금융업
001040.KS,001040,CJ,KOSPI,기타 금융업
000150.KS,000150,두산,KOSPI,전자부품 제조업
005010.KS,005010,휴스틸,KOSPI,1차 철강 제조업
005830.KS,005830,DB손해보험,KOSPI,보험업
002900.KS,002900,TYM,KOSPI,특수 목적용 기계 제조업
003090.KS,003090,대웅,KOSPI,의약품 제조업
003780.KS,003780,진양산업,KOSPI,플라스틱제품 제조업
003520.KS,003520,영진약품,KOSPI,의약품 제조업
002380.KS,002380,케이씨씨,KOSPI,기타 화학제품 제조업
005300.KS,005300,롯데칠성음료,KOSPI,비알코올음료 및 얼음 제조업
003200.KS,003200,일신방직,KOSPI,방적 및 가공사 제조업
002790.KS,002790,아모레퍼시픽홀딩스,KOSPI,기타 화학제품 제조업
006220.KS,006220,제주은행,KOSPI,은행 및 저축기관
004150.KS,004150,한솔홀딩스,KOSPI,기타 금융업
007210.KS,007210,벽산,KOSPI,기타 비금속 광물제품 제조업
000400.KS,000400,롯데손해보험,KOSPI,보험업
001130.KS,001130,대한제분,KOSPI,"곡물가공품, 전분 및 전분제품 제조업"
001680.KS,001680,대상,KOSPI,기타 식품 제조업
003550.KS,003550,LG,KOSPI,기타 금융업
000640.KS,000640,동아쏘시오홀딩스,KOSPI,기타 금융업
003690.KS,003690,코리안리,KOSPI,재 보험업
000970.KS,000970,한국주철관공업,KOSPI,1차 철강 제조업
003300.KS,003300,한일홀딩스,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
004250.KS,004250,엔피씨,KOSPI,플라스틱제품 제조업
003030.KS,003030,세아제강지주,KOSPI,기타 금융업
001440.KS,001440,대한전선,KOSPI,절연선 및 케이블 제조업
001790.KS,001790,대한제당,KOSPI,"곡물가공품, 전분 및 전분제품 제조업"
000070.KS,000070,삼양홀딩스,KOSPI,기타 금융업
002420.KS,002420,세기상사,KOSPI,연료 소매업
000240.KS,000240,한국앤컴퍼니,KOSPI,기타 금융업
000950.KS,000950,전방,KOSPI,방적 및 가공사 제조업
003490.KS,003490,대한항공,KOSPI,항공 여객 운송업
001530.KS,001530,디아이동일,KOSPI,상품 중개업
000100.KS,000100,유한양행,KOSPI,의약품 제조업
000120.KS,000120,CJ대한통운,KOSPI,도로 화물 운송업
